,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-14-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Agency coordination of offshore wind projects in Washington State
3,Author:,"Baker, Kate"
4,,"Huang, Meihui"
5,,"Januzzi, Alex"
6,,"Mansoor, A"
7,Publication Year :,2014
8,# Pages / Video Length:,57
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,WSG-TR 14-05
11,Project #:,A/FP-7
12,Abstract:,"The purpose of this report is to clarify roles and responsibilitie​s of various state agencies in anticipation of proposed offshore wind energy projects. This project was conducted by a team of interdisciplina​ry graduates at the University of Washington from September 2013 – March 2014. This document is designed to provide guidance for state agencies. It may also be useful for federal and local agencies, private offshore wind developers, and stakeholders interested in the process of siting and development of offshore wind facilities."
