,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-08-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,The Coast Nerd Gazette (blogsite)
3,Author:,"Miller, Ian"
4,Publication Year :,2008
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,WSG-MR 12-14
7,Project #:,C/A/PC-5
8,URL:,http://coastner​d.blogspot.com/​
9,Abstract:,"As the Coastal Hazards Specialist for Washington Sea Grant I spend my time on research, education and outreach on topics like chronic erosion, climate change, tsunami and other coastal hazards. Current projects include: 1) monitoring the shoreline of the Elwha River delta to detect changes due to the Elwha Dam Removal 2) Assessing the influence of climate change on the resources of the Olympic Coast National Marine Sanctuary 3) Evaluating the impact of debris from the Tohoku tsunami on the shorelines of the Olympic Peninsula."
