,MetadataField,Metadata
0,NSGL Document #:,WASHU-N-14-04b
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Sea Star (Autumn 2014)
3,Editor :,"Scigliano, Eric"
4,Publication Year :,2014
5,# Pages / Video Length:,8
6,Publication Type:,periodicals
7,Program Report #:,WSG-MR 14-10
8,Project #:,A/FP-7
9,Abstract:,"Articles of interest in this newsletter issue include: For the Birds: how 'bait-saving lines' became global bird savers, by Chelsea Kahn, pp. 1-3; Seabirds: beautiful when they're alive, useful when they're dead, (COASST volunteers use beached birds and an innovative postmortem field guide to track changes in coastal ecosystems. Feet and feathers tell the tale when other evidence decomposes) By Chelsea Kahn, pp. 4-6."
