,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-82-018
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"TWO-DIMENSIONAL ELECTROPHORETIC ANALYSIS OF IN VIVO AND IN VITRO SYNTHESIS OF PROTEINS IN PEAS INOCULATED WITH COMPATIBLE AND INCOMPATIBLE ""FUSARIUM SOLANI"""
3,Author:,"WAGONER, WENDY"
4,,"LOSCHKE, DAVID C"
5,,"HADWIGER, LEE A"
6,Publication Year :,1982
7,Source Citation:,"PHYSIOLOGICAL PLANT PATHOLOGY, 20( ):0099-0107, 1982"
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 82-18
10,Project #:,R/X-10
11,Abstract:,FUNGUS;PLANT PATHOLOGY;CHITO​SAN;PEA POD
