,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-78-010
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Beliefs about king crab biology affect projected consequences of management strategy-​-​quantification via computer simulation
3,Author:,"Katz, Philip L."
4,,"Balsiger, James W."
5,,"Spinker, Thomas R."
6,,"Schappelle, Robert H."
7,Publication Year :,1978
8,Source Citation:,"""AAAS Alaska Science Conference,"" Fairbanks, Alaska, August 1978. Fairbanks."""
9,Publication Type:,reprints (not peer-reviewed)
