,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-81-015
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,LUNAR PHASING OF THE THYROXINE SURGE PREPARATORY TO SEAWARD MIGRATION OF SALMONID FISH
3,Author:,"GRAU, E GORDON"
4,,"DICKHOFF, WALTON W"
5,,"NISHIOKA, RICHARD S"
6,,"BERN, HOWARD A"
7,,"FOLMAR, LEROY C"
8,Publication Year :,1981
9,Source Citation:,"SCIENCE, 211( ):0607-0609, FEBRUARY 6, 1981"
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 81-15
12,Abstract:,SALMONID;MIGRAT​ION;SMOLTIFICAT​ION;HATCHERY
