,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-88-008
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"U.S. Navy homeport disposal site investigations in Port Gardner, Washington, 1986 and 1987: bottomfish assessments"
3,Author:,"Lauth, Robert L."
4,,"Donnelly, Robert F."
5,,"Stadler, John H."
6,,"Clarke, Shelley C."
7,,"Miller, Bruce S."
8,,"Christensen, Lori"
9,,"Dinnel, Paul A."
10,,"Larsen, Karen"
11,Publication Year :,1988
12,# Pages / Video Length:,123
13,Publication Type:,technical reports/surveys​/patents
14,Program Report #:,FRI-UW-8803
15,Project #:,R/F-75
16,Abstract:,"Demersal fish populations were sampled on a quarterly basis in and around a proposed dredge disposal site in Port Gardner, Washington. The proposed disposal site (110 m to 120 m in depth) appeared typical of other locations within Puget Sound at similar depths, with lower abundance, biomass, species diversity, and species richness when compared to shallower depths within the study area. Recommendations for monitoring the site after the onset of disposal are offered."
