,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-02-005
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Foreign cargo: Sea Grant's ballast water specialist confronts a world of aquatic nuisance species: marine events calendar October, November, December, 2002"
3,Author:,"Gordon, David"
4,,"O'Neill, Melissa"
5,Editor :,"Cook, Susan E."
6,Publication Year :,2002
7,# Pages / Video Length:,8
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,WSG-MR 02-13
10,Project #:,A/PC-5
