,MetadataField,Metadata
0,NSGL Document #:,SGA-N-75-001
1,Sea Grant Program/Affiliate:,National Sea Grant Office
2,Title:,"The Sea Grant Association (SGA) Newsletter (Volume V, Number 2, 3, 4, 5, 6, 7, 8, January-October 1975 and Volume VI, Number 1, December 1975)"
3,Author:,"Miloy, Leatha F."
4,,"Murphy, Stanley R."
5,,"McGillicuddy, D. F."
6,Publication Year :,1975
7,# Pages / Video Length:,20
8,Publication Type:,periodicals
9,URL:,www.sga.seagran​t.org
10,Abstract:,"Issues of this newsletter contain highlights of the Sea Grant Association activities for the year including: the Washington Report, the Executive Committee, Committees of the Association, Senate Congressional Records, NOAA Department of Commerce Appropriation and budget, National Science Foundation reports, Presidential information, and Sea Grant Association Articles of Organization and other miscellaneous important information to share with the Sea Grant Program."
