,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-00-016
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Management of Pacific rockfish
3,Author:,"Parker, S. J."
4,,"Berkeley, S. A."
5,,"Golden, J. T."
6,,"Gunderson, D. R."
7,,"Heifetz, J."
8,,"Hixon, M. A."
9,,"Larson, R."
10,,"Leaman, B. M."
11,,"Love, M. S."
12,,"Musick, J. A."
13,,"O'Connell, V. M."
14,,"Ralston, S."
15,,"Weeks, H. J."
16,,"Yoklavich, M. M."
17,Publication Year :,2000
18,Source Citation:,"""Fisheries,"" 25(3):22-29, March 2000."
19,# Pages / Video Length:,8
20,Publication Type:,reprints (peer-reviewed)
21,Program Report #:,WSG-TA 03-02
22,Project #:,R/F-97
23,Abstract:,"This policy statement of the American Fisheries Society addresses the need for conservative and robust management of Pacific rockfishes (""Sebastes"" spp.). It describes the fishery's history and status, current management approach, and needed actions."
