,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-93-023
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Assimilation of three biochemical forms of radio- labeled methionine in four species of fish larvae
3,Author:,"Rust, Michael B."
4,,"Hardy, Ronald W."
5,,"Stickney, Robert R."
6,Publication Year :,1993
7,Source Citation:,"""From Discovery to Commercializati​on: Abstracts World Aquaculture '93,"" Publication #19, 1993."
8,Publisher:,European Aquaculture Society
9,# Pages / Video Length:,1
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-CH 98-03
12,Project #:,R/A-61
