,MetadataField,Metadata
0,NSGL Document #:,WASHU-Q-11-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,NOAA science camp 2010-11 combined annual report
3,Author:,"Washer, Kristen"
4,,"Sullivan, Maile"
5,,"Hiruki-Raring, Lisa"
6,,"Hahn, Julie"
7,,"Todoroff, Jill"
8,,"Cardinal, Kara"
9,Publication Year :,2011
10,# Pages / Video Length:,12
11,Publication Type:,"program reports (annual, progress, planning reports, etc)"
12,Program Report #:,WSG-PM 12-01
13,Project #:,C/A/PC-5
14,Abstract:,Document presents the highlights of the 2010 and 2011 NOAA Science Camp
