,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-95-033
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Cruise report: results from the 1995 trawl tagging charter investigating mortality of discarded Pacific halibut
3,Author:,"Williams, Gregg H."
4,,"Erickson, Daniel L."
5,Publication Year :,1995
6,Source Citation:,"""International Pacific Halibut Commission, Report of Assessment and Research Activities,"" pp. 185-195, 1995."
7,# Pages / Video Length:,11
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-MR 00-12
10,Project #:,R/F-111
