,MetadataField,Metadata
0,NSGL Document #:,CUIMR-H-97-002
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Identification and management of the exotic sabellid pest in California cultured abalone
3,Author:,"Culver, Carolynn S."
4,,"Kuris, Armand M."
5,,"Beede, Benjamin"
6,Publication Year :,1997
7,# Pages / Video Length:,29
8,Publication Type:,"handbooks, manuals, guides"
9,Program Report #:,T-041
10,Project #:,A/P-1
11,Abstract:,"California's abalone aquaculture industry was dealt a sharp blow when a shell-​inhabiting parasitic worm native to South Africa was inadvertently introduced to cultured stocks in the late 1980s. The previously unknown parasitic polychaete, member of a group collectively known as sabellids, so damages the shell that the abalone's growth ceases. This publication summarizes what has been learned about the polychaete. It addresses the sabellid's life history, the damage it causes, methods for detecting infestations, how the sabellid spreads, and the susceptibility of other native marine species to infestation. It concludes with recommendations for preventing the spread of the parasite."
