,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-99-002
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Silicatein filaments and subunits from a marine sponge direct the polymerization of silica and silicones ""in vitro"""
3,Author:,"Cha, Jennifer N."
4,,"Shimizu, Katsuhiko"
5,,"Zhou, Yan"
6,,"Christiansen, Sean C."
7,,"Chmelka, Bradley F."
8,,"Stucky, Galen D."
9,,"Morse, Daniel E."
10,Publication Year :,1999
11,Source Citation:,"""National Academy of Sciences,"" Volume 96, pp. 361-365, January 1999."
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/MP-65
14,Abstract:,"The marine sponge ""Tethya aurantia"" produces copious silica spicules, each of which contains a central axial filament of protein consisting of three very similar subunits named silicateins. At neutral pH, the silicatein filaments and their constituent subunits catalyze the ""in vitro"" polymerization of silica and silsesquioxanes from tetraethoxysila​ne and organically modified silicon triethoxides, respectively. These findings, as well as the high structural similarity between the most abundant of the silicatein subunits and a cathepsin L, a protease that also functions as a general acid-base catalyst at neutral pH, suggest a possible mechanism for the ""in vitro"" reactions observed."
