,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-97-056
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Can fishery catch data supplement cruise data? A geographical comparison of research and commercial catch data
3,Author:,"Starr, Richard M."
4,,"Fox, David S."
5,Publication Year :,1997
6,Source Citation:,"""Developing and Sustaining World Fisheries Resources."" Proceedings, Second World Fisheries Congress, D. A. Hancock, et al. (eds.), pp. 190-197, Australia, 1997."
7,# Pages / Video Length:,8
8,Publication Type:,reprints (not peer-reviewed)
9,Project #:,A/EA-1
