,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-98-058
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Cooperative fisheries research in developing management strategies: case studies in three California fisheries
3,Author:,"Richards, John B."
4,,"Sunada, John S."
5,,"Dewees, Christopher M."
6,Publication Year :,1998
7,Source Citation:,"""California and the World Ocean '97, O. Magoon, et al., eds., pp. 287-298, Reston, Virginia, 1998."
8,Publisher:,ASCS
9,# Pages / Video Length:,12
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,A/EA-1
