,MetadataField,Metadata
0,NSGL Document #:,CASG-G-11-005
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Tracking sooty shearwaters to identify critical at-sea habitats in the California current
3,Author:,"Harvey, James"
4,,"Adams, Josh"
5,,"Johnson, Christina S."
6,Publication Year :,2011
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Project #:,C/P-1
10,Abstract:,"Scientists tracked sooty shearwaters (Puffinus griseus) within the California Current ecosystem during their summertime feeding period and used the data to locate aggregations of prey species such as anchovy, sardine, krill and squid. Findings are assisting in identifying critical at-sea habitats for the shearwaters and are of direct relevance to developing ecosystem-based management plans of forage species, upon which seabirds and other marine species rely"
