,MetadataField,Metadata
0,NSGL Document #:,SCU-R-19-010
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,Co-occurring dissolved algal toxins observed at multiple coastal sites in southern California via solid phase adsorption toxin tracking
3,Author:,"Smith, Jayme"
4,,"Lie, Alle A.Y."
5,,"Seubert, Erica L."
6,,"Crowley, Noelle"
7,,"Robertson, George"
8,,"Caron, David A."
9,Publication Year :,2019
10,Source Citation:,"Toxicon Journal, 171: 62-65, October 12, 2019"
11,DOI #:,10.1016/j.toxic​on.2019.10.005
12,Publisher:,Elsevier
13,# Pages / Video Length:,4
14,Publication Type:,reprints (peer-reviewed)
15,Grant/Contract #:,NA18OAR4170075
16,Abstract:,"Algal toxins (domoic acid, saxitoxin, okadaic acid) were monitored at seven locations off southern California using Solid Phase Adsorption Toxin Tracking. At least two types of toxins were found at all locations, with co- occurrence of two and three toxins in 12% and 10% of samples, respectively. This study expands our limited understanding of the simultaneous presence of multiple algal toxins along the coast and raises questions regarding the potential health ramifications of such co-occurrences."
