,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-02-006
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Analysis of specific bacteria from environmental samples using a quantitative polymerase chain reaction
3,Author:,"Brunk, Clifford F."
4,,"Li, Jinliang"
5,,"Avaniss-​Aghajani, Erin"
6,Publication Year :,2002
7,Source Citation:,"""Current Issues in Molecular Biology,"" 4:13-18, 2002."
8,# Pages / Video Length:,6
9,Publication Type:,reprints (peer-reviewed)
10,Project #:,R/CZ-153
11,Abstract:,"This article describes the use of quantitative PCR for measuring bacterial abundance in environmental samples. One approach is the use of an internal PCR standard constructed to be the same size and have the same sequence as the primary amplification target, but differing from the target by 2-3 bases. The second approach described here is the use of Taqman technology with a dual labeled oligonucleotide probe that binds internal to the PCR primers."
