,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-93-077
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Metabolites of the soft coral ""Sinularia ovispiculata"" from the Indian Ocean"
3,Author:,"Rao, CH. Bheemasankara"
4,,"Satyanarayana, CH."
5,,"Rao, D. Srinivasa"
6,,"Rao, D. Venkata"
7,,"Fahy, E."
8,,"Faulkner, D. John"
9,Publication Year :,1993
10,Source Citation:,"""Journal of Natural Products,"" 56(11):2003-​2007, November 1993."
11,# Pages / Video Length:,5
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/MP-46
14,Abstract:,"Soft corals of the genus ""Sinularia"" are a rich source of novel terpenoids and steroids. The soft coral ""Sinularia ovispiculata"" collected on the coasts of the Andaman and Nicobar Islands of the Indian Ocean was examined, and yielded two new metabolites, a diene and a triene, in addition to a handful of other known compounds."
