,MetadataField,Metadata
0,NSGL Document #:,CASG-R-07-029
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Grunion greeters in California: beach spawning fish, coastal stewardship, beach management and ecotourism"
3,Author:,"Martin, Karen"
4,,"Staines, Andrew"
5,,"Studer, Melissa"
6,,"Stivers, Chris"
7,,"Moravek, Cassadie"
8,,"Johnson, Phillip"
9,,"Flannery, Jennifer"
10,Publication Year :,2007
11,Source Citation:,"Proceedings of the 5th International Coastal & Marine Tourism Congress: Balancing Marine Tourism, Development and Sustainability,​"" Michael Luck, et al. (eds.), pp. 73-86, Auckland, New Zealand, September 11-15, 2007."
12,# Pages / Video Length:,15
13,Publication Type:,reprints (not peer-reviewed)
14,Project #:,R/CZ-195
