,MetadataField,Metadata
0,NSGL Document #:,SCU-E-86-002
1,Sea Grant Program/Affiliate:,Southern California Sea Grant
2,Title:,"""Wet and wild."" A multidisciplina​ry marine education teacher guide. Grades K-6, Unit V;The economic sea: Riches of the sea"
3,Author:,"Murphy, Richard C."
4,,"Bjur, Dorothy M."
5,Publication Year :,1983
6,# Pages / Video Length:,142
7,Publication Type:,educational materials
8,Program Report #:,USCSG-ME-05-83
9,Abstract:,"This unit of the ""Wet and Wild"" series for K-6 instruction covers economic aspects of the sea, with sections on living and nonliving resources, shipping and commerce, merchant marine fleet protection, and recreational uses. Supplementary activities, clam digging, a bibliography and film listing are also included. A Spanish translation is provided."
