,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-98-022
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Modelling the proximate basis of salmonid life-history variation, with application to Atlantic salmon, ""Salmo salar"" L"
3,Author:,"Thorpe, John E."
4,,"Mangel, Marc"
5,,"Metcalfe, Neil B."
6,,"Huntingford, Felicity A."
7,Publication Year :,1998
8,Source Citation:,"""Evolutionary Ecology,"" 12:581-599, 1998."
9,# Pages / Video Length:,19
10,Publication Type:,reprints (peer-reviewed)
11,Project #:,R/F-155
12,Abstract:,"The authors describe a model, based on proximate considerations, for salmonid life histories, focused on Atlantic salmon. The model involves identification of the times at which developmental conversions are initiated or inhibited and the connection between physiological state and the thresholds for such conversions. The states of the fish and rate of change of state are determined by environmental opportunity, but the threshold is genetic. This approach immediately generates a genotype-​environment interaction. The theory generates fitness surfaces for different life histories, so that variation is inherent in this approach."
