,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-94-062
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Diterpenes from the brown alga ""Dictyota bartayresiana."""
3,Author:,"Rao, Charles Bheemasankara"
4,,"Trimurtulu, G."
5,,"Sreedhara, Charles"
6,,"Rao, D. Venkata"
7,,"Bobzin, Steven C."
8,,"Faulkner, D. John"
9,Publication Year :,1994
10,Source Citation:,"""Phytochemistry​,"" 37(2):509-513, 1994."
11,# Pages / Video Length:,5
12,Publication Type:,reprints (peer-reviewed)
13,Project #:,R/MP-60
14,Abstract:,"""Dictyota"" species of the Indian Ocean continue to be good sources of novel structural types of diterpenes. The alga ""Dictyota bartayresiana"" Lamaroux (Phaeophyceae) remained a target of chemical analysis for secondary metabolites. A specimen collected from Hare Island in the Gulf of Mannar yielded five known and three new dolabellanes, and one known and two new dolastanes."
