,MetadataField,Metadata
0,NSGL Document #:,CUIMR-T-83-004
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"A CHECKLIST OF PARASITES OF CALIFORNIA, OREGON, AND WASHINGTON MARINE AND ESTUARINE FISHES"
3,Author:,"LOVE, MILTON S"
4,,"MOSER, MIKE"
5,Publication Year :,1983
6,# Pages / Video Length:,576
7,Publication Type:,technical reports/surveys​/patents
8,URL:,http://nsgl.gso​.uri.edu/cuimr/​cuimrt83004/cui​mrt83004index.h​tml
9,Abstract:,PARASITE;CALIFO​RNIA;OREGON;WAS​HINGTON;TAXONOM​Y
