,MetadataField,Metadata
0,NSGL Document #:,CUIMR-T-92-004
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,Management of human error in operations of marine systems: a practical human error taxonomy for marine-related casualties
3,Author:,"Moore, William H."
4,,"Bea, Robert G."
5,Publication Year :,1992
6,# Pages / Video Length:,30
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,HOE-92-3
9,Project #:,R/OE-17
10,Abstract:,"Approximately 65% of catastrophic marine-related accidents (e.g. ""Exxon Valdez"" and ""Piper Alpha"") are the result of compounded human and organizational errors (HOE) during operations. Yet to date there is no structured quantitative approach to assist engineers, operators, and regulators of marine systems to design human and organizational error (HOE) tolerant systems. This report establishes (1) an organizational and classification framework for systematically identifying and characterizing the various types of marine-related human and organizational errors, and (2) uses case study examples to determine the effects of human and organizational errors in accident sequences. The taxonomy classifies human errors into individual, organizational, regulatory, and system contributors to accident scenarios."
