,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-91-054
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,"Smenochromenes, unusual macrocyclic sesquiterpene hydroquinone derivatives from a Seychelles sponge of the genus ""Smenospongia"""
3,Author:,"Venkateswarlu, Yenamandra"
4,,"Faulkner, D. John"
5,,"Rios, Steiner Jorge L."
6,,"Corcoran, Ethan"
7,,"Clardy, Jon"
8,Publication Year :,1991
9,Source Citation:,"""The Journal of Organic Chemistry,"" 56(22):6271-​6274, 1991."
10,# Pages / Video Length:,4
11,Publication Type:,reprints (peer-reviewed)
12,Project #:,R/MP-46
13,Abstract:,"Compounds of mixed biogenesis that are based on the farnesyl hydroquinone skeleton are commonly found in Dictyoceratid sponges and occasionally in brown algae of the genus Dictyopteris. Smenochromenes A-D are four unusual macrocyclic chromenes that can be derived by cyclization of farnesyl hydroquinone. The unusual geometry of smenochromene A gives rise to some unexpected spectral data. The sponge ""Smenospongia"" sp. also contains smenodiol, which is related to compounds previously found in this genus."
