,MetadataField,Metadata
0,NSGL Document #:,CUIMR-R-78-007
1,Sea Grant Program/Affiliate:,California Sea Grant
2,Title:,EFFECT OF STRAY ELECTRIC CURRENT ON THE CORROSION OF PRESTRESSED CONCRETE IN SEA WATER
3,Author:,"CORNET, ISRAEL ISAAC"
4,,"PIRTZ, DAVID"
5,,"POLIVKA, MILOS"
6,,"GAU, Y"
7,,"SHIMIZU, A"
8,Publication Year :,1978
9,Source Citation:,"OFFSHORE TECHNOLOGY CONFERENCE 10TH ANNUAL CONFERENCE PROCEEDINGS PP. 1251-1256 HOUSTON, TEXAS MAY 8-11, 1978"
10,Publication Type:,reprints (not peer-reviewed)
